"Index"	"Phase"	"Stiffness"	"Depth..nm."	"Load..mN."	"E.GPa"	"H.GPa"	"hc.nm"	"Ac.nm2"	"X"	"Y"
9639	2	36579.406285	29.117	0.180599848	200.822953886	7.070068861	25.414	25544	15.603003	44.0015360000034
9640	2	40561.406909	29.132	0.165322436	218.310225648	6.220235088	26.075	26578	16.003446	44.0019410000023
9641	2	40615.719252	29.156	0.191675424	221.621467209	7.412328402	25.617	25859	16.403502	44.0019360000006
9642	2	44937.290933	29.042	0.22947337	248.23403832	9.094818797	25.212	25231	16.803974	44.0014819999997
9643	2	38570.48535	29.133	0.210243963	214.155775096	8.418326666	25.045	24975	17.203958	44.0024430000049
9644	2	38650.928186	29.028	0.199881091	213.915253297	7.952217102	25.149	25135	17.603924	44.0014720000036
9645	2	34436.488632	29.021	0.203858112	193.967079152	8.40038503	24.581	24268	18.003487	44.001569
9646	2	40162.549192	29.137	0.185803676	218.81695692	7.163521626	25.667	25937	18.403556	44.0014690000025
9647	2	43488.405837	29.02	0.196686342	237.217267618	7.601034291	25.628	25876	18.80349	44.001483
9648	2	37540.102525	29.002	0.165925149	204.403525678	6.389265565	25.687	25969	19.203408	44.0019200000024
9649	2	42810.604869	29.129	0.278381098	243.638676983	11.710686269	24.252	23772	19.602974	44.0019700000048
9650	2	42442.724882	29.105	0.193764705	231.143334829	7.464208623	25.681	25959	20.00353	44.0019140000004
9651	2	41990.653387	29.171	0.17488214	226.186141232	6.590601341	26.048	26535	20.40348	44.001906000005
9652	2	38357.556258	29.261	0.18521107	209.153468585	7.152338973	25.64	25895	20.80342	44.0019700000048
9653	2	31595.17246	29.178	0.130181176	169.98752112	4.894334852	26.088	26598	21.203524	44.0019309999989
9654	2	42799.294743	29.182	0.199532953	233.054851115	7.68441065	25.685	25966	21.603935	44.0015480000002
9655	2	35464.637033	29.055	0.193115949	197.355756132	7.767469641	24.972	24862	22.003423	44.0014500000034
9656	2	32925.550286	29.015	0.152878194	180.113457971	5.941890646	25.533	25729	22.403974	44.001906000005
9657	2	37002.053375	29.041	0.178488451	203.088868342	6.983667841	25.423	25558	22.803018	44.001483
9658	2	40530.028914	29.146	0.166791699	218.24077539	6.281238215	26.06	26554	23.203407	44.0014260000025
9659	2	39602.870786	29.068	0.168614335	214.424784844	6.420132444	25.875	26263	23.603884	44.0015019999992
9660	2	43331.634501	29.122	0.1940152	235.393792536	7.436498466	25.764	26090	24.003452	44.0018810000038
9661	2	45641.691076	29.125	0.318836188	262.791548889	13.728396364	23.886	23225	24.402475	44.0010040000052
9662	2	37912.205978	29.06	0.19249946	209.172498901	7.610854861	25.252	25293	24.803518	44.0015060000005
9663	2	42149.063418	29.111	0.197729585	230.154855253	7.657534199	25.593	25822	25.203488	44.00245
9664	2	40124.923102	29.106	0.165093061	216.316418531	6.232068652	26.02	26491	25.603064	44.0015940000012
9665	2	39244.328708	29.134	0.17211335	212.678645112	6.565402945	25.844	26215	26.00343	44.0019360000006
9666	2	37448.990394	29.215	0.155106137	201.355757014	5.824112056	26.109	26632	26.402944	44.0019360000006
9667	2	42191.424876	29.141	0.185561867	228.666659278	7.079440052	25.842	26211	26.804306	44.0014680000022
9668	2	40114.574576	29.175	0.18484533	218.215937469	7.10444081	25.719	26018	27.20393	44.0015140000032
9669	2	36916.708174	29.131	0.169207653	200.974762094	6.513433399	25.693	25978	27.603408	44.001526
9670	2	51180.404515	29.155	0.215376314	276.092368698	8.140520677	25.998	26457	28.003569	44.0020199999999
9671	2	34391.936868	29.087	0.154416559	187.082068566	5.934686633	25.719	26019	28.403879	44.0020000000004
9672	2	37262.671577	29.054	0.188900533	205.588822825	7.46856339	25.252	25293	28.80354	44.0019400000019
9673	2	35594.803628	29.148	0.171762758	194.7399996	6.677578441	25.529	25722	29.203543	44.0010340000008
9674	2	30595.445091	29.192	0.155437821	168.136479338	6.097052185	25.382	25494	29.603418	44.0009990000035
9675	2	41824.070816	29.112	0.171625842	225.379084145	6.47306793	26.034	26514	30.003877	44.000936000004
9676	2	35330.245337	29.129	0.160707117	192.199102724	6.177281333	25.717	26016	30.402986	44.001065000004
9677	2	43974.342601	29.042	0.227832245	243.33000618	9.060677624	25.156	25145	30.80343	44.0015480000002
9678	2	39549.339068	29.076	0.206027677	218.759543442	8.187173376	25.169	25165	31.203935	44.001479999999
9679	2	41002.906268	29.034	0.227500305	228.875255894	9.206684364	24.872	24710	31.603069	44.0014500000034
9680	2	40243.55615	29.074	0.190827775	220.250744452	7.423975344	25.517	25704	32.003013	44.000970000001
9681	2	43872.362567	29.192	0.197352146	237.948517198	7.540127354	25.818	26174	32.404418	44.0015039999998
9682	2	37551.240755	29.162	0.215747284	209.734825641	8.741595773	24.853	24681	32.803974	44.0010630000033
9683	2	42984.971999	29.042	0.181718695	232.764667469	6.920752108	25.871	26257	33.204007	44.0014760000049
9684	2	35720.40185	29.063	0.157320489	194.072913848	6.031638931	25.76	26083	33.603062	44.0014980000051
9685	2	43459.955779	29.132	0.183141993	234.635625983	6.933462163	25.971	26414	34.003652	44.0010000000038
9686	2	43641.151384	29.083	0.195517707	237.368044581	7.512613825	25.723	26025	34.403924	44.0010089999996
9687	2	37536.80154	29.038	0.263413761	216.895871797	11.422978765	23.775	23060	34.803974	44.0014900000024
9688	2	38489.80012	29.122	0.28686438	224.145025961	12.635615211	23.532	22703	35.203013	44.0011169999998
9689	2	43838.649092	29.105	0.166512716	234.689291553	6.198298598	26.256	26864	35.60349	44.0019140000004
9690	2	40166.80528	29.064	0.186914624	219.457967025	7.247100273	25.573	25792	36.003885	44.0019070000053
9691	2	36305.79608	29.078	0.222534405	205.137734382	9.227609601	24.481	24116	36.403116	44.0015140000032
9692	2	41626.842756	29.051	0.199315194	228.214813824	7.780974474	25.46	25616	36.80389	44.0015430000058
9693	2	38655.10325	29.105	0.198098255	213.210709097	7.827766628	25.261	25307	37.203865	44.0013830000025
9694	2	42284.973523	29.012	0.165536205	227.578673454	6.227831571	26.076	26580	37.603892	44.0019360000006
9695	2	45017.024442	29.096	0.170464835	240.996922918	6.345372073	26.256	26864	38.003071	44.0010630000033
9696	2	40571.991603	29.21	0.163890503	217.68441983	6.127858011	26.181	26745	38.403935	44.0015430000058
9697	2	38691.35205	29.09	0.148896229	207.452529491	5.559634245	26.204	26782	38.802974	44.0018810000038
9698	2	40528.911243	29.111	0.172417614	219.145210492	6.547395713	25.92	26334	39.203974	44.0018750000017
9699	2	43736.966436	29.017	0.155460893	233.489726083	5.754561842	26.351	27015	39.604018	44.0014140000058
9700	2	41802.682526	29.111	0.179216208	226.198726831	6.815569619	25.895	26295	40.003516	44.0024049999993
9701	2	40135.679691	29.091	0.182657314	218.600222638	7.037686029	25.678	25954	40.402974	44.0015480000002
9702	2	42908.579981	29.169	0.214510312	235.530439812	8.394732118	25.42	25553	40.803623	44.0015140000032
9703	2	40366.02191	29.057	0.177183063	219.277488232	6.790961448	25.765	26091	41.203525	44.0013360000012
9704	2	38963.092185	29.15	0.203193385	215.057934599	8.040194216	25.238	25272	41.603892	44.0014900000024
9705	2	42691.63861	29.028	0.209904743	234.906201912	8.25426553	25.34	25430	42.002508	44.0014260000025
9706	2	36670.250713	29.188	0.179296958	200.671955028	6.973830578	25.521	25710	42.403013	44.0020260000019
9707	2	36107.698973	29.172	0.177281473	197.780527795	6.908498281	25.49	25661	42.802552	44.0015950000015
9708	2	39585.380958	29.086	0.227773627	221.657510907	9.275803711	24.771	24556	43.20343	44.0009990000035
9709	2	38821.693753	29.087	0.203046026	214.762414962	8.070769797	25.164	25158	43.603376	44.0023629999996
9710	2	38453.898349	29.007	0.219675502	215.64518073	8.972908932	24.722	24482	44.003461	44.0018730000011
9711	2	37408.544344	29.157	0.164915581	202.693693683	6.288591885	25.85	26225	44.403418	44.0015140000032
9712	2	42419.140953	29.062	0.210994296	233.470516563	8.301640663	25.331	25416	44.802974	44.0014260000025
9713	2	40423.410779	29.169	0.166964725	217.59148972	6.283411362	26.071	26572	45.20343	44.0019070000053
9714	2	37801.757529	29.052	0.173122268	206.262641463	6.694574307	25.617	25860	45.603891	44.0014920000031
9715	2	41492.468498	29.128	0.184725065	225.235311476	7.069897318	25.789	26128	46.00349	44.0010260000054
9716	2	34121.614989	29.137	0.149971063	184.937700931	5.722055795	25.841	26209	46.403083	44.0009990000035
9717	2	36993.458729	29.151	0.175320609	201.981344108	6.788260155	25.596	25827	46.803474	44.0014660000015
9718	2	41807.766309	29.064	0.202451903	229.403257341	7.916987541	25.432	25572	47.204035	44.001906000005
9719	2	33357.205711	29.208	0.131691616	178.625102466	4.904747425	26.247	26850	47.603452	44.0023930000025
9720	2	40162.675456	29.103	0.19386688	220.040198743	7.558145913	25.482	25650	48.00346	44.0019200000024
9721	2	37530.701931	29.149	0.218286621	210.048945356	8.880708622	24.787	24580	48.403364	44.0018700000001
9722	2	40408.706004	29.095	0.207458818	222.994845205	8.20586798	25.245	25282	48.804888	44.0014720000036
9723	2	43338.045572	29.116	0.209403287	237.364752727	8.158873049	25.492	25666	49.203974	44.0019700000048
9724	2	46364.82854	29.217	0.218061215	252.433882646	8.395552316	25.69	25973	49.60393	44.0013870000039
9725	2	36690.231996	29.059	0.155465829	198.620789769	5.917473272	25.881	26272	50.002974	44.0014379999993
9726	2	39276.631636	29.084	0.17205404	213.147982038	6.581300486	25.798	26143	50.402974	44.0010600000023
9727	2	39266.06857	29.238	0.172726101	212.19563916	6.551623071	25.939	26364	50.803452	44.0019700000048
9728	2	44824.082117	29.057	0.208495185	244.943255355	8.086434188	25.568	25783	51.20349	44.001397
9729	2	40164.244354	29.097	0.226204607	224.190621562	9.153980728	24.873	24711	51.603879	44.0014599999995
9730	2	40689.638715	29.108	0.208294517	224.381550924	8.226921027	25.268	25319	52.003911	44.0015700000004
9731	2	39556.457523	29.174	0.190477166	216.197869565	7.390329887	25.562	25774	52.403974	44.0019140000004
9732	2	36733.058813	29.021	0.186957974	202.96157878	7.413278853	25.204	25219	52.80256	44.0010670000047
9733	2	41793.668812	29.232	0.231475497	231.818238012	9.249794808	25.078	25025	53.203024	44.0015140000032
9734	2	41585.775592	29.062	0.176772303	225.168738229	6.731218093	25.874	26262	53.603418	44.0015430000058
9735	2	40349.347498	29.099	0.170576522	218.118479569	6.474168712	25.929	26347	54.003484	44.0019400000019
9736	2	37880.159822	29.064	0.146906017	203.397379285	5.501226825	26.155	26704	54.402974	44.0020330000043
9738	2	28635.349395	29.092	0.207349629	166.066788504	9.057674923	23.661	22892	55.20353	44.0005610000007
9739	2	45368.744997	29.015	0.216985975	248.974039021	8.487487099	25.428	25565	55.603068	44.0019360000006
9740	2	38558.602689	29.184	0.191497175	211.402534464	7.476408846	25.459	25614	56.00394	44.0015140000032
9741	2	38898.077052	29.182	0.179742312	211.615684642	6.909436564	25.716	26014	56.403425	44.0019140000004
9742	2	41445.739617	29.09	0.176916474	224.313706641	6.730897499	25.888	26284	56.803518	44.001059000002
9743	2	42561.542704	29.006	0.18599959	231.457844612	7.144534549	25.729	26034	57.203496	44.0010600000023
9744	2	42791.898753	29.027	0.187082462	232.576694414	7.177863816	25.748	26064	57.603018	44.0015360000034
9745	2	41149.211496	29.135	0.198444718	225.205290395	7.720164462	25.518	25705	58.003513	44.0014579999988
9746	2	42068.219217	29.046	0.208645177	231.574781995	8.211745634	25.326	25408	58.403974	44.0014260000025
9747	2	36218.551476	29.14	0.173159592	198.00188759	6.721650506	25.554	25761	58.803974	44.0001170000032
9748	2	40496.17484	29.095	0.182335132	220.293851516	7.00809479	25.718	26018	59.20394	44.0014260000025
9749	2	41260.667433	29.125	0.205488059	226.692268287	8.056388017	25.39	25506	59.603935	44.0010600000023
9750	2	42762.217376	29.132	0.193266863	232.456269492	7.41775282	25.742	26055	59.603974	43.6014480000013
9751	2	36423.46751	29.093	0.217912784	204.999290893	8.965566106	24.606	24306	59.20343	43.6010260000039
9752	2	39956.49283	29.114	0.195131325	219.116164218	7.62173723	25.451	25602	58.803935	43.6010200000019
9753	2	39729.644317	29.038	0.184713157	217.214678421	7.171329573	25.551	25757	58.403935	43.6014040000009
9754	2	40062.937891	29.12	0.187811165	218.691398105	7.268622036	25.604	25839	58.003357	43.6014900000009
9755	2	45062.890036	29.002	0.211911775	246.945005774	8.265523539	25.475	25638	57.603974	43.6018729999996
9756	2	39011.037244	29.135	0.166809109	210.88418695	6.331194648	25.928	26347	57.203452	43.6015140000018
9757	2	37739.099765	29.085	0.170736581	205.45717074	6.572626928	25.692	25977	56.803514	43.6014700000014
9758	2	37138.327411	29.154	0.14710981	199.245295382	5.499535009	26.183	26749	56.403508	43.6015140000018
9759	2	39427.044774	29.085	0.193333106	216.49887131	7.571499802	25.408	25534	56.003491	43.6014480000013
9760	2	39920.317214	29.031	0.177643936	217.321894768	6.837892235	25.694	25979	55.603974	43.6010200000019
9761	2	39160.13775	29.054	0.166518451	212.092377016	6.344200868	25.865	26247	55.203924	43.6015200000038
9762	2	36553.540913	29.08	0.210262462	204.709186811	8.565059258	24.766	24549	54.803496	43.6014260000011
9763	2	40921.458451	29.033	0.209139221	226.132136271	8.294891633	25.2	25213	54.403891	43.6010539999988
9764	2	44563.058832	29.112	0.190950635	241.112219755	7.260431443	25.899	26300	54.002985	43.6014260000011
9765	2	41606.192233	29.056	0.169927766	224.480697138	6.424795037	25.993	26449	53.603452	43.6010260000039
9766	2	35148.655353	29.156	0.17279233	192.646996924	6.74193222	25.469	25629	53.203424	43.6009699999995
9767	2	35172.667122	29.128	0.201132762	196.533981556	8.15643509	24.839	24659	52.802935	43.6005819999991
9768	2	39311.587497	29.051	0.204550822	217.575159795	8.138259864	25.149	25134	52.402935	43.6010480000041
9769	2	38096.550456	29.07	0.204623336	211.543840587	8.19478359	25.042	24970	52.00306	43.601032999999
9770	2	37125.10449	29.109	0.200896314	206.091713798	8.041008621	25.051	24984	51.603024	43.6019139999989
9771	2	38955.45348	29.072	0.186579418	213.439862581	7.274968826	25.48	25647	51.202096	43.6009699999995
9772	2	38332.143317	29.075	0.179210708	209.465688639	6.950505675	25.568	25784	50.803435	43.6015360000019
9773	2	35625.652542	29.111	0.153039689	192.812630558	5.822402774	25.889	26285	50.403024	43.6019700000033
9775	2	45017.696671	29.078	0.214149622	246.43465839	8.335030816	25.51	25693	49.60354	43.6019139999989
9776	2	37817.305434	29.086	0.181782527	207.200271655	7.087686178	25.481	25648	49.20391	43.6010200000019
9777	2	37141.832596	29.119	0.195672911	205.44708681	7.776011446	25.168	25164	48.803474	43.6018750000003
9778	2	38638.571467	29.037	0.196920782	213.41829614	7.80307158	25.215	25236	48.403974	43.6014639999994
9779	2	45728.984261	29.034	0.197495285	248.191960215	7.556173242	25.795	26137	48.003083	43.6018919999988
9780	2	39456.635745	29.069	0.19816081	217.360267563	7.810716063	25.302	25370	47.603047	43.6013870000024
9781	2	39064.953156	29.067	0.17889515	213.061121666	6.91170566	25.632	25883	47.203518	43.6019310000047
9782	2	37237.539	29.064	0.197268832	206.462782895	7.87649408	25.091	25045	46.802558	43.6014480000013
9783	2	41864.826124	29.106	0.175278334	226.05753497	6.637743949	25.966	26406	46.403452	43.6019700000033
9784	2	39529.845223	29.074	0.167738758	213.925877988	6.380617443	25.891	26289	46.003508	43.6014439999999
9785	2	42293.36728	29.135	0.192059268	229.993580742	7.376919395	25.73	26035	45.603886	43.6015259999986
9786	2	42797.399099	29.081	0.205730764	234.52147806	8.023846216	25.476	25640	45.20394	43.6015310000003
9787	2	42447.73815	29.062	0.184552194	230.335325164	7.058039249	25.801	26148	44.802968	43.6010650000026
9788	2	36268.255476	29.21	0.187852225	199.653603518	7.393842291	25.325	25407	44.402474	43.6014290000021
9789	2	38946.196309	29.033	0.205729039	216.06768783	8.224282406	25.071	25015	44.003974	43.601880000002
9790	2	37078.891198	29.023	0.215374274	208.297973343	8.828019901	24.666	24397	43.603569	43.6014480000013
9791	2	37571.296992	29.067	0.19537192	207.828827631	7.764512831	25.167	25162	43.203924	43.6019359999991
9792	2	38477.486998	29.177	0.167242438	208.072134757	6.352048442	25.917	26329	42.80359	43.6015040000057
9793	2	40915.178826	29.159	0.195195035	223.498525866	7.564880154	25.581	25803	42.403885	43.6014580000046
9795	2	31832.890995	29.116	0.163103568	175.516648784	6.440221419	25.273	25326	41.603935	43.6015040000057
9796	2	43974.172678	29.15	0.23824756	243.849006965	9.515419842	25.086	25038	41.203013	43.6010600000009
9797	2	40394.403131	29.097	0.200278474	222.005446074	7.857275961	25.379	25490	40.803474	43.6014090000026
9798	2	37033.23102	29.145	0.17483409	202.148624645	6.766083541	25.604	25840	40.403474	43.6018680000052
9799	2	37770.705849	29.208	0.159649575	203.513280968	6.019992416	26.038	26520	40.003535	43.6014760000035
9800	2	36403.307744	29.198	0.162323985	197.22820135	6.188592651	25.854	26230	39.603496	43.6009699999995
9801	2	34915.105887	29.179	0.155799739	189.287032813	5.947501944	25.832	26196	39.203508	43.6014480000013
9802	2	37231.931206	29.153	0.140245725	198.897654151	5.198411961	26.328	26979	38.803004	43.6014820000055
9803	2	40210.813696	29.11	0.149395932	214.83861864	5.538990466	26.324	26972	38.403963	43.6015600000028
9804	2	26996.66344	29.101	0.110693818	145.514409154	4.177034391	26.026	26501	38.002974	43.601926000003
9805	2	40408.038166	29.104	0.224897138	225.152665362	9.06891746	24.93	24799	37.603069	43.6014639999994
9806	2	33872.145874	29.162	0.199373045	189.805059454	8.131102856	24.747	24520	37.203074	43.6009699999995
9807	2	42798.879415	29.083	0.170066556	230.16103222	6.388083433	26.103	26622	36.803452	43.6010040000037
